Time,VehicleID,Speed,AlertReceived,AlertType,SenderID,DrowsinessLevel,ReactionTime,Distance,Action
19.575,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
19.675,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
19.775,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
19.875,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
19.975,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
20.075,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
20.175,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
20.275,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
20.375,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
20.475,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
20.575,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
20.675,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
20.775,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
20.875,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
20.975,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
21.075,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
21.175,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
21.275,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
21.375,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
21.475,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
21.575,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
21.675,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
21.775,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
21.875,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
21.975,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
22.075,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
22.175,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
22.275,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
22.375,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
22.475,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
22.575,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
22.675,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
22.775,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
22.875,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
22.975,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
23.075,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
23.175,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
23.275,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
23.375,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
23.475,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
23.575,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
23.675,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
23.775,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
23.875,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
23.975,normal_flow.1,0.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
