Time,Speed,PosX,PosY,ReceivedDenm,Action
20.186,19.094,2986.544,7082.737,
20.286,19.094,2987.381,7081.021,
20.386,19.094,2988.219,7079.305,
20.486,19.094,2989.056,7077.589,
20.586,19.094,2989.893,7075.873,
20.686,19.094,2990.730,7074.157,
20.786,19.094,2991.567,7072.441,
20.886,19.094,2992.404,7070.725,
20.986,19.094,2993.241,7069.009,
21.086,19.094,2994.079,7067.292,
21.186,19.094,2994.916,7065.576,
21.286,19.094,2995.753,7063.860,
21.386,19.094,2996.590,7062.144,
21.486,19.094,2997.427,7060.428,
21.586,19.094,2998.264,7058.712,
21.686,19.094,2999.101,7056.996,
21.786,19.094,2999.938,7055.280,
21.886,19.094,3000.776,7053.564,
21.986,19.094,3001.613,7051.848,
22.086,19.094,3002.450,7050.132,
22.186,19.094,3003.287,7048.415,
22.286,19.094,3004.124,7046.699,
22.386,19.094,3004.961,7044.983,
22.486,19.094,3005.798,7043.267,
22.586,19.094,3006.635,7041.551,
22.686,19.094,3007.473,7039.835,
22.786,19.094,3008.310,7038.119,
22.886,19.094,3009.147,7036.403,
22.986,19.094,3009.984,7034.687,
23.086,19.094,3010.821,7032.971,
23.186,19.094,3011.658,7031.254,
23.286,19.094,3012.495,7029.538,
23.386,19.094,3013.333,7027.822,
23.486,19.094,3014.170,7026.106,
23.586,19.094,3015.007,7024.390,
23.686,19.094,3015.844,7022.674,
23.786,19.094,3016.681,7020.958,
23.886,19.094,3017.518,7019.242,
23.986,19.094,3018.355,7017.526,
24.086,19.094,3019.192,7015.810,
24.186,19.094,3020.030,7014.093,
24.286,19.094,3020.867,7012.377,
24.386,19.094,3021.704,7010.661,
24.486,19.094,3022.541,7008.945,
24.586,19.094,3023.378,7007.229,
24.686,19.094,3024.215,7005.513,
24.786,19.094,3025.052,7003.797,
24.886,19.094,3025.890,7002.081,
24.986,19.094,3026.727,7000.365,
25.086,19.094,3027.564,6998.649,
25.186,19.094,3028.401,6996.932,
25.286,19.094,3029.238,6995.216,
25.386,19.094,3030.075,6993.500,
25.486,19.094,3030.912,6991.784,
25.586,19.094,3031.749,6990.068,
25.686,19.094,3032.587,6988.352,
25.786,19.094,3033.424,6986.636,
25.886,19.094,3034.261,6984.920,
25.986,19.094,3035.098,6983.204,
26.086,19.094,3035.935,6981.488,
26.186,19.094,3036.772,6979.771,
26.286,19.094,3034.729,6976.655,
26.386,19.094,3035.566,6974.939,
26.486,19.094,3036.404,6973.223,
26.586,19.094,3037.241,6971.507,
26.686,19.094,3038.078,6969.791,
26.786,19.094,3038.915,6968.075,
26.886,19.094,3039.752,6966.359,
26.986,19.094,3040.589,6964.643,
27.086,19.094,3041.426,6962.927,
27.186,19.094,3042.264,6961.210,
27.286,19.094,3043.101,6959.494,
27.386,19.094,3043.938,6957.778,
27.486,19.094,3044.775,6956.062,
27.586,19.094,3045.612,6954.346,
27.686,19.094,3046.449,6952.630,
27.786,19.094,3047.286,6950.914,
27.886,19.094,3048.123,6949.198,
27.986,19.094,3048.961,6947.482,
28.086,19.094,3049.798,6945.766,
28.186,19.094,3047.760,6942.644,
28.286,19.094,3048.598,6940.928,
28.386,19.094,3049.435,6939.212,
28.486,19.094,3050.272,6937.496,
28.586,19.094,3051.109,6935.780,
28.686,19.094,3051.946,6934.064,
28.786,19.094,3052.783,6932.348,
28.886,19.094,3053.620,6930.631,
28.986,19.094,3054.457,6928.915,
29.086,19.094,3055.294,6927.199,
29.186,19.094,3056.131,6925.483,
29.286,19.094,3056.968,6923.767,
29.386,19.094,3057.806,6922.051,
29.486,19.094,3058.643,6920.335,
29.586,19.094,3059.480,6918.619,
29.686,19.094,3060.317,6916.903,
29.786,19.094,3061.154,6915.187,
29.886,19.094,3061.991,6913.471,
29.986,19.094,3062.828,6911.755,
30.086,19.094,3063.665,6910.039,
30.186,19.094,3064.502,6908.323,
30.286,19.094,3065.339,6906.607,
30.386,19.094,3066.176,6904.891,
30.486,19.094,3067.014,6903.175,
30.586,19.094,3067.851,6901.458,
30.686,19.094,3068.688,6899.742,
30.786,19.094,3069.525,6898.026,
30.886,19.094,3070.362,6896.310,
30.986,19.094,3071.199,6894.594,
31.086,19.094,3072.036,6892.878,
31.186,19.094,3072.873,6891.162,
31.286,19.094,3073.710,6889.446,
31.386,19.094,3074.547,6887.730,
31.486,19.094,3075.385,6886.014,
31.586,19.094,3076.222,6884.298,
31.686,19.094,3077.059,6882.582,
31.786,19.094,3077.896,6880.866,
31.886,19.094,3078.733,6879.150,
31.986,19.094,3079.570,6877.434,
32.086,19.094,3080.407,6875.718,
32.186,19.094,3081.244,6874.001,
32.286,19.094,3082.081,6872.285,
32.386,19.094,3082.918,6870.569,
32.486,19.094,3083.755,6868.853,
32.586,19.094,3084.593,6867.137,
32.686,19.094,3085.430,6865.421,
32.786,19.094,3086.267,6863.705,
32.886,19.094,3087.104,6861.989,
32.986,19.094,3087.941,6860.273,
33.086,19.094,3088.778,6858.557,
33.186,19.094,3089.615,6856.841,
33.286,19.094,3090.452,6855.125,
33.386,19.094,3091.289,6853.409,
33.486,19.094,3092.126,6851.693,
33.586,19.094,3092.963,6849.977,
33.686,19.094,3093.801,6848.261,
33.786,19.094,3094.638,6846.545,
33.886,19.094,3095.475,6844.828,
33.986,19.094,3096.312,6843.112,
34.086,19.094,3097.149,6841.396,
34.186,19.094,3097.986,6839.680,
34.286,19.094,3098.823,6837.964,
34.386,19.094,3099.660,6836.248,
34.486,19.094,3100.497,6834.532,
34.586,19.094,3101.334,6832.816,
34.686,19.094,3102.172,6831.100,
34.786,19.094,3103.009,6829.384,
34.886,19.094,3103.846,6827.668,
34.986,19.094,3104.683,6825.952,
35.086,19.094,3105.520,6824.236,
35.186,19.094,3106.357,6822.520,
35.286,19.094,3107.194,6820.804,
35.386,19.094,3108.031,6819.088,
35.486,19.094,3108.868,6817.371,
35.586,19.094,3109.705,6815.655,
35.686,19.094,3110.542,6813.939,
35.786,19.094,3111.380,6812.223,
35.886,19.094,3112.217,6810.507,
35.986,19.094,3113.054,6808.791,
36.086,19.094,3113.891,6807.075,
36.186,19.094,3114.728,6805.359,
36.286,19.094,3115.565,6803.643,
36.386,19.094,3116.402,6801.927,
36.486,19.094,3117.239,6800.211,
36.586,19.094,3118.076,6798.495,
36.686,19.094,3118.913,6796.779,
36.786,19.094,3119.750,6795.063,
36.886,19.094,3120.588,6793.347,
36.986,19.094,3121.425,6791.631,
37.086,19.094,3122.262,6789.915,
37.186,19.094,3123.099,6788.198,
37.286,19.094,3123.936,6786.482,
37.386,19.094,3124.773,6784.766,
37.486,19.094,3125.610,6783.050,
37.586,19.094,3126.447,6781.334,
37.686,19.094,3127.284,6779.618,
37.786,19.094,3128.121,6777.902,
37.886,19.094,3128.958,6776.186,
37.986,19.094,3129.796,6774.470,
38.086,19.094,3130.633,6772.754,
38.186,19.094,3131.470,6771.038,
38.286,19.094,3132.307,6769.322,
38.386,19.094,3133.144,6767.606,
38.486,19.094,3133.981,6765.890,
38.586,19.094,3134.818,6764.174,
38.686,19.094,3135.655,6762.458,
38.786,19.094,3136.492,6760.741,
38.886,19.094,3137.329,6759.025,
38.986,19.094,3138.167,6757.309,
39.086,19.094,3139.004,6755.593,
39.186,19.094,3139.841,6753.877,
39.286,19.094,3140.678,6752.161,
39.386,19.094,3141.515,6750.445,
39.486,19.094,3142.352,6748.729,
39.586,19.094,3143.189,6747.013,
39.686,19.094,3144.026,6745.297,
39.786,19.094,3144.863,6743.581,
39.886,19.094,3145.700,6741.865,
39.986,19.094,3146.537,6740.149,
40.086,19.094,3147.375,6738.433,
40.186,19.094,3148.212,6736.717,
40.286,19.094,3149.049,6735.001,
40.386,19.094,3149.886,6733.285,
40.486,19.094,3150.723,6731.568,
40.586,19.094,3151.560,6729.852,
40.686,19.094,3152.397,6728.136,
40.786,19.094,3153.234,6726.420,
40.886,19.094,3154.071,6724.704,
40.986,19.094,3154.908,6722.988,
41.086,19.094,3155.745,6721.272,
41.186,19.094,3156.583,6719.556,
41.286,19.094,3157.420,6717.840,
41.386,19.094,3158.257,6716.124,
41.486,19.094,3159.094,6714.408,
41.586,19.094,3159.931,6712.692,
41.686,19.094,3160.768,6710.976,
41.786,19.094,3161.605,6709.260,
41.886,19.094,3162.442,6707.544,
41.986,19.094,3163.279,6705.828,
42.086,19.094,3164.116,6704.111,
42.186,19.094,3164.954,6702.395,
42.286,19.094,3165.791,6700.679,
42.386,19.094,3166.628,6698.963,
42.486,19.094,3167.465,6697.247,
42.586,19.094,3168.302,6695.531,
42.686,19.094,3169.139,6693.815,
42.786,19.094,3169.976,6692.099,
