Time,Speed,PosX,PosY,ReceivedDenm,Action
15.288,39.043,2788.290,7541.695,
15.388,38.593,2789.832,7538.157,
15.488,38.143,2791.357,7534.661,
15.588,37.693,2792.864,7531.206,
15.688,37.243,2794.352,7527.792,
15.788,36.793,2795.823,7524.420,
15.888,36.343,2797.276,7521.088,
15.988,35.893,2798.711,7517.798,
16.088,35.443,2800.128,7514.549,
16.188,34.993,2801.526,7511.342,
16.288,34.543,2802.907,7508.176,
16.388,34.093,2804.270,7505.050,
16.488,33.643,2805.615,7501.967,
16.588,33.193,2806.942,7498.924,
16.688,32.743,2808.251,7495.923,
16.788,32.293,2809.542,7492.963,
16.888,31.843,2810.815,7490.044,
16.988,31.393,2812.069,7487.166,
17.088,30.943,2810.370,7483.063,
17.188,30.493,2811.588,7480.268,
17.288,30.043,2812.789,7477.515,
17.388,29.593,2813.972,7474.803,
17.488,29.143,2815.136,7472.132,
17.588,28.693,2816.283,7469.503,
17.688,28.243,2817.412,7466.914,
17.788,27.793,2818.523,7464.367,
17.888,27.343,2819.615,7461.861,
17.988,26.893,2820.690,7459.397,
18.088,26.443,2821.747,7456.973,
18.188,25.993,2822.786,7454.591,
18.288,25.543,2823.806,7452.250,
18.388,25.093,2824.809,7449.951,
18.488,24.643,2825.794,7447.692,
18.588,24.193,2826.761,7445.475,
18.688,23.743,2827.710,7443.299,
18.788,23.293,2828.641,7441.164,
18.888,22.843,2829.554,7439.071,
18.988,22.393,2830.449,7437.019,
19.088,21.943,2831.326,7435.008,
19.188,21.493,2832.185,7433.038,
19.288,21.043,2833.026,7431.110,
19.388,20.593,2833.849,7429.222,
19.488,20.143,2834.654,7427.376,
19.588,19.693,2835.441,7425.572,
19.688,19.243,2836.210,7423.808,
19.788,19.072,2836.972,7422.060,
19.888,19.072,2837.734,7420.312,
19.988,19.072,2838.496,7418.565,
20.088,19.072,2839.258,7416.817,
20.188,19.072,2840.021,7415.069,
20.288,19.072,2840.783,7413.321,
20.388,19.072,2841.545,7411.573,
20.488,19.072,2842.307,7409.826,
20.588,19.072,2843.069,7408.078,
20.688,19.072,2843.832,7406.330,
20.788,19.072,2844.594,7404.582,
20.888,19.072,2845.356,7402.834,
20.988,19.072,2846.118,7401.087,
21.088,19.072,2846.876,7399.337,
21.188,19.072,2847.588,7397.568,
21.288,19.072,2848.301,7395.799,
21.388,19.072,2849.013,7394.031,
21.488,19.072,2849.725,7392.262,
21.588,19.072,2850.438,7390.493,
21.688,19.072,2851.150,7388.725,
21.788,19.072,2851.862,7386.956,
21.888,19.072,2852.575,7385.187,
21.988,19.072,2853.287,7383.419,
22.088,19.072,2854.000,7381.650,
22.188,19.072,2854.712,7379.881,
22.288,19.072,2855.424,7378.113,
22.388,19.072,2856.137,7376.344,
22.488,19.072,2856.849,7374.575,
22.588,19.072,2857.562,7372.807,
22.688,19.072,2858.274,7371.038,
22.788,19.072,2858.986,7369.269,
22.888,19.072,2859.699,7367.501,
22.988,19.072,2860.411,7365.732,
