Time,Speed,PosX,PosY,ReceivedDenm,Action
10.283,33.271,2785.128,7540.945,
10.383,33.252,2786.457,7537.898,
10.483,33.223,2787.785,7534.853,
10.583,32.773,2789.094,7531.850,
10.683,32.323,2790.386,7528.887,
10.783,31.873,2791.660,7525.966,
10.883,31.423,2792.916,7523.087,
10.983,30.973,2794.154,7520.248,
11.083,30.523,2795.374,7517.451,
11.183,30.073,2796.575,7514.695,
11.283,29.623,2797.759,7511.980,
11.383,29.173,2798.925,7509.307,
11.483,28.723,2800.073,7506.674,
11.583,28.273,2801.203,7504.083,
11.683,27.823,2802.315,7501.533,
11.783,27.373,2803.409,7499.025,
11.883,26.923,2804.485,7496.557,
11.983,26.473,2805.543,7494.131,
12.083,26.023,2806.583,7491.746,
12.183,25.573,2807.605,7489.403,
12.283,25.123,2808.609,7487.100,
12.383,24.673,2809.595,7484.839,
12.483,24.223,2810.563,7482.619,
12.583,23.773,2811.513,7480.441,
12.683,23.323,2812.445,7478.303,
12.783,22.873,2813.359,7476.207,
12.883,22.423,2814.255,7474.152,
12.983,21.973,2815.134,7472.138,
13.083,21.523,2815.994,7470.166,
13.183,21.073,2816.836,7468.235,
13.283,20.623,2817.660,7466.345,
13.383,20.173,2818.466,7464.496,
13.483,19.723,2819.255,7462.688,
13.583,19.273,2820.025,7460.922,
13.683,18.823,2820.777,7459.197,
13.783,18.373,2821.511,7457.513,
13.883,17.923,2822.228,7455.871,
13.983,17.473,2822.926,7454.269,
14.083,17.023,2823.606,7452.709,
14.183,16.612,2824.270,7451.187,
14.283,16.612,2824.934,7449.665,
14.383,16.612,2825.598,7448.142,
14.483,16.612,2826.262,7446.620,
14.583,16.612,2826.926,7445.098,
14.683,16.612,2827.590,7443.575,
14.783,16.612,2828.253,7442.053,
14.883,16.612,2828.917,7440.530,
14.983,16.612,2829.581,7439.008,
15.083,16.612,2830.245,7437.486,
15.183,16.612,2830.909,7435.963,
15.283,16.612,2831.573,7434.441,
15.383,16.612,2832.237,7432.919,
15.483,16.612,2832.901,7431.396,
15.583,16.612,2833.564,7429.874,
15.683,16.612,2834.228,7428.352,
15.783,16.612,2834.892,7426.829,
15.883,16.612,2835.556,7425.307,
15.983,16.612,2836.220,7423.785,
16.083,16.612,2836.884,7422.262,
16.183,16.612,2837.548,7420.740,
16.283,16.612,2838.212,7419.218,
16.383,16.612,2838.875,7417.695,
16.483,16.612,2839.539,7416.173,
16.583,16.612,2840.203,7414.650,
16.683,16.612,2840.867,7413.128,
16.783,16.612,2841.531,7411.606,
16.883,16.612,2842.195,7410.083,
16.983,16.612,2842.859,7408.561,
17.083,16.612,2843.522,7407.039,
17.183,16.612,2844.186,7405.516,
17.283,16.612,2844.850,7403.994,
17.383,16.612,2845.514,7402.472,
17.483,16.612,2846.178,7400.949,
17.583,16.612,2846.840,7399.426,
17.683,16.612,2847.460,7397.886,
17.783,16.612,2848.081,7396.345,
17.883,16.612,2848.701,7394.804,
17.983,16.612,2849.322,7393.264,
18.083,16.612,2849.942,7391.723,
18.183,16.612,2850.563,7390.183,
18.283,16.612,2851.183,7388.642,
18.383,16.612,2851.804,7387.102,
18.483,16.612,2852.424,7385.561,
18.583,16.612,2853.045,7384.021,
18.683,16.612,2853.665,7382.480,
18.783,16.612,2854.286,7380.940,
18.883,16.612,2854.906,7379.399,
18.983,16.612,2855.527,7377.858,
19.083,16.612,2856.147,7376.318,
19.183,16.612,2856.768,7374.777,
19.283,16.612,2857.388,7373.237,
19.383,16.612,2858.009,7371.696,
19.483,16.612,2858.629,7370.156,
19.583,16.612,2859.250,7368.615,
19.683,16.612,2859.870,7367.075,
19.783,16.612,2860.491,7365.534,
19.883,16.612,2861.111,7363.994,
19.983,16.612,2861.732,7362.453,
20.083,16.612,2862.352,7360.913,
20.183,16.612,2862.973,7359.372,
20.283,16.612,2863.593,7357.831,
20.383,16.612,2864.214,7356.291,
20.483,16.612,2864.834,7354.750,
20.583,16.162,2865.438,7353.252,
20.683,15.712,2866.025,7351.794,
20.783,15.262,2866.595,7350.379,
20.883,14.812,2867.148,7349.005,
20.983,14.362,2867.685,7347.674,
21.083,13.912,2868.204,7346.383,
21.183,13.462,2868.707,7345.135,
21.283,13.289,2869.204,7343.903,
21.383,13.289,2869.700,7342.670,
21.483,13.289,2870.196,7341.438,
21.583,13.289,2870.693,7340.205,
21.683,13.289,2871.189,7338.973,
21.783,13.289,2871.686,7337.740,
21.883,13.289,2872.182,7336.508,
21.983,13.289,2872.678,7335.276,
